"Order_ID","Order_Date","Order_Year","Order_Quarter","Order_Month_Name","Product_ID","Product_Name","Category","Supplier_ID","Supplier_Name","Warehouse","Warehouse_City","Warehouse_Region","Warehouse_Country","Warehouse_Capacity","Warehouse_Utilization","Customer_ID","Customer_Region","Customer_Tier","Quantity_Ordered","Quantity_Shipped","Inventory_Level","Reorder_Point","Safety_Stock","Stock_Status","Demand_Forecast","Inventory_Turnover","Lead_Time_Days","Ship_Date","Delivery_Date","Promised_Delivery_Date","Late_Delivery","Transportation_Mode","Transportation_Distance_KM","Shipping_Cost","Fuel_Cost","Supplier_Unit_Cost","Selling_Price","Revenue","Profit","Order_Status","Product_Return_Rate","Customer_Satisfaction","Satisfaction_Missing","Order_Month","Delivery_Delay_Days","Fulfillment_Rate","Profit_Margin","Is_Peak_Season"
"ORD008404",2025-06-27,2025,"Q2","Jun","P0077","Wool Sweater Pro","Apparel","S011","Sterling Logistics Partners","WH-DAL","Dallas","North America","USA",7600,0.836,"C00356","North America","Key Account",29,28,50,34,23,"In Stock",28,6.08,11,2025-06-29,2025-07-07,2025-07-02,TRUE,"Road",832.7,40.82,11.43,20.59,32.48,909.44,292.1,"Delivered",0.095,3,FALSE,6,5,0.966,0.321,FALSE
"ORD008405",2025-06-27,2025,"Q2","Jun","P0099","Wireless Earbuds Plus","Electronics","S028","Prime Group","WH-RTM","Rotterdam","Europe","Netherlands",3350,0.856,"C01385","Europe","Key Account",5,3,8,3,2,"In Stock",5,2.38,7,2025-06-28,2025-06-29,2025-07-01,FALSE,"Parcel",618,26.27,5.25,15.35,18.84,56.52,-15.8,"Delivered",0.05,4.5,FALSE,6,-2,0.6,-0.28,FALSE
"ORD008406",2025-06-28,2025,"Q2","Jun","P0016","Yoga Pants Plus","Apparel","S007","Titan Industries","WH-DAL","Dallas","North America","USA",7600,0.836,"C01006","North America","Key Account",15,15,196,80,39,"In Stock",82,5.67,17,2025-06-29,2025-07-01,2025-07-02,FALSE,"Road",855.7,41.12,11.51,13.25,20.78,311.7,71.83,"Delivered",0.117,4.4,FALSE,6,-1,1,0.23,FALSE
"ORD008407",2025-06-28,2025,"Q2","Jun","P0026","Power Bank Pro","Electronics","S022","Horizon Logistics Partners","WH-MEX","Mexico City","Latin America","Mexico",2600,0.71,"C01465","Latin America","Key Account",4,4,21,5,3,"Overstocked",4,6.5,12,2025-06-29,2025-07-02,2025-07-02,FALSE,"Road",1102.5,48.58,13.6,29.58,35.98,143.92,-22.98,"Delivered",0.111,3.2,FALSE,6,0,1,-0.16,FALSE
"ORD008408",2025-06-28,2025,"Q2","Jun","P0080","Basketball Max","Sporting Goods","S009","Anchor Group","WH-CHI","Chicago","North America","USA",5400,0.754,"C02110","North America","Standard",5,5,58,44,29,"In Stock",30,9.42,19,2025-06-30,2025-07-02,2025-07-03,FALSE,"Road",880.6,42.12,11.79,19.48,27.38,136.9,-2.62,"Delivered",0.071,4.6,FALSE,6,-1,1,-0.019,FALSE
"ORD008409",2025-06-28,2025,"Q2","Jun","P0126","Cookware Set Plus","Home & Kitchen","S006","Nova Supply Co.","WH-RTM","Rotterdam","Europe","Netherlands",3350,0.856,"C01646","Europe","Key Account",22,21,73,36,18,"In Stock",43,5.66,12,2025-07-01,2025-07-03,2025-07-04,FALSE,"Road",713,40.06,11.22,77.48,99.34,2086.14,419,"Delivered",0.063,3.1,FALSE,6,-1,0.955,0.201,FALSE
"ORD008410",2025-06-28,2025,"Q2","Jun","P0138","Blender Plus","Home & Kitchen","S005","Cobalt Supply Co.","WH-DAL","Dallas","North America","USA",7600,0.836,"C01961","North America","Standard",9,8,27,10,9,"In Stock",10,2.99,5,2025-06-30,2025-07-02,2025-07-03,FALSE,"Parcel",916.8,55.35,11.07,49.36,68.65,549.2,98.97,"Delivered",0,3,FALSE,6,-1,0.889,0.18,FALSE
"ORD008411",2025-06-28,2025,"Q2","Jun","P0098","Smart Watch Prime","Electronics","S029","Apex Logistics Partners","WH-SIN","Singapore","Asia Pacific","Singapore",1500,0.489,"C00517","Asia Pacific","Standard",2,1,17,6,5,"In Stock",2,2.7,13,2025-06-29,2025-07-02,2025-07-02,FALSE,"Parcel",1625.5,35.38,7.08,26.67,31.85,31.85,-30.2,"Delivered",0.121,3.4,FALSE,6,0,0.5,-0.948,FALSE
"ORD008412",2025-06-28,2025,"Q2","Jun","P0039","Rain Jacket Deluxe","Apparel","S011","Sterling Logistics Partners","WH-MEX","Mexico City","Latin America","Mexico",2600,0.71,"C01617","Latin America","Key Account",28,27,15,18,9,"Low Stock",27,7.03,10,2025-06-29,2025-07-02,2025-07-02,FALSE,"Road",1239.7,53,14.84,32.2,45.58,1230.66,308.26,"Returned",0.231,3.5,FALSE,6,0,0.964,0.25,FALSE
"ORD008413",2025-06-28,2025,"Q2","Jun","P0037","Laptop Stand Plus","Electronics","S004","Vertex Manufacturing","WH-MEX","Mexico City","Latin America","Mexico",2600,0.71,"C02182","Latin America","Key Account",12,12,2,10,5,"Low Stock",12,2,13,2025-06-29,2025-07-01,2025-07-02,FALSE,"Road",1191,52.23,14.62,8.82,10.29,123.48,-34.59,"Delivered",0.098,4.5,FALSE,6,-1,1,-0.28,FALSE
"ORD008414",2025-06-28,2025,"Q2","Jun","P0063","Printer Paper Case Max","Office Supplies","S032","Atlas Supply Co.","WH-DAL","Dallas","North America","USA",7600,0.836,"C01006","North America","Key Account",40,38,330,518,148,"Low Stock",669,6.52,18,2025-07-01,2025-07-03,2025-07-04,FALSE,"Road",895.4,44.14,12.36,39.29,51.83,1969.54,432.38,"Delivered",0.017,4,FALSE,6,-1,0.95,0.22,FALSE
"ORD008415",2025-06-29,2025,"Q2","Jun","P0007","Yoga Mat Lite","Sporting Goods","S010","Pioneer Logistics Partners","WH-FRA","Frankfurt","Europe","Germany",2250,0.858,"C00955","Europe","Key Account",16,15,72,24,10,"In Stock",31,7.03,16,2025-07-01,2025-07-03,2025-07-04,FALSE,"Road",631.7,36.05,10.09,14.76,19.87,298.05,40.6,"Delivered",0.063,3.1,FALSE,6,-1,0.938,0.136,FALSE
"ORD008416",2025-06-29,2025,"Q2","Jun","P0075","Power Bank Lite","Electronics","S004","Vertex Manufacturing","WH-DAL","Dallas","North America","USA",7600,0.836,"C01006","North America","Key Account",8,8,0,16,13,"Stock-Out",6,5.3,13,2025-07-02,2025-07-04,2025-07-05,FALSE,"Road",864.3,41.93,11.74,14.61,18.56,148.48,-10.33,"Returned",0.093,4,FALSE,6,-1,1,-0.07,FALSE
"ORD008417",2025-06-29,2025,"Q2","Jun","P0023","Filing Cabinet Lite","Furniture","S037","Pinnacle Trading Ltd.","WH-DAL","Dallas","North America","USA",7600,0.836,"C02012","North America","Key Account",2,2,16,30,12,"Low Stock",36,9.11,8,2025-06-30,2025-07-02,2025-07-03,FALSE,"Parcel",831.4,63.67,12.73,31.33,42.84,85.68,-40.65,"Delivered",0.093,5,FALSE,6,-1,1,-0.474,FALSE
"ORD008418",2025-06-29,2025,"Q2","Jun","P0149","Storage Bin Set Deluxe","Home & Kitchen","S005","Cobalt Supply Co.","WH-CHI","Chicago","North America","USA",5400,0.754,"C01006","North America","Key Account",11,11,13,3,2,"Overstocked",10,3.54,2,2025-07-02,2025-07-04,2025-07-05,FALSE,"Parcel",983.3,68.95,13.79,127.82,168.63,1854.93,379.96,"Delivered",0,4.7,FALSE,6,-1,1,0.205,FALSE
"ORD008419",2025-06-29,2025,"Q2","Jun","P0142","Blender Pro","Home & Kitchen","S014","Beacon Group","WH-SHA","Shanghai","Asia Pacific","China",2200,0.563,"C00369","Asia Pacific","Key Account",19,19,28,13,6,"In Stock",21,2.39,11,2025-06-30,2025-07-04,2025-07-03,TRUE,"Road",1822.8,73.01,20.44,115.82,156.98,2982.62,709.03,"Delivered",0,2.9,FALSE,6,1,1,0.238,FALSE
"ORD008420",2025-06-29,2025,"Q2","Jun","P0063","Printer Paper Case Max","Office Supplies","S032","Atlas Supply Co.","WH-DAL","Dallas","North America","USA",7600,0.836,"C00356","North America","Key Account",74,66,330,518,148,"Low Stock",669,6.52,18,2025-07-02,2025-07-05,2025-07-05,FALSE,"Road",968.8,48.02,13.45,36.75,47.17,3113.22,639.7,"Delivered",0.017,3.6,FALSE,6,0,0.892,0.205,FALSE
"ORD008421",2025-06-29,2025,"Q2","Jun","P0031","Body Lotion Eco","Health & Beauty","S015","Delta Industries","WH-CHI","Chicago","North America","USA",5400,0.754,"C01542","North America","Key Account",32,30,134,34,14,"Overstocked",33,2.65,19,2025-07-01,2025-07-10,2025-07-04,TRUE,"Road",1025.4,46.36,12.98,30.93,47.06,1411.8,437.54,"Delivered",0.05,3.6,FALSE,6,6,0.938,0.31,FALSE
"ORD008422",2025-06-29,2025,"Q2","Jun","P0013","Lip Balm Set Lite","Health & Beauty","S015","Delta Industries","WH-RTM","Rotterdam","Europe","Netherlands",3350,0.856,"C02316","Europe","Standard",9,8,10,83,53,"Low Stock",44,6.06,21,2025-07-01,2025-07-03,2025-07-04,FALSE,"Road",587.9,32.8,9.18,6.07,9.72,77.76,-3.6,"Delivered",0.031,3.4,FALSE,6,-1,0.889,-0.046,FALSE
"ORD008423",2025-06-29,2025,"Q2","Jun","P0110","Puzzle 1000pc Essential","Toys & Games","S040","Meridian Industries","WH-DAL","Dallas","North America","USA",7600,0.836,"C01322","North America","Standard",8,7,132,27,20,"Overstocked",28,9.75,5,NA,NA,2025-07-03,FALSE,"Parcel",968.1,35.12,7.02,6.96,9.53,66.71,-17.13,"Cancelled",0.041,3.2,FALSE,6,NA,0.875,-0.257,FALSE
"ORD008424",2025-06-29,2025,"Q2","Jun","P0044","Cotton T-Shirt Eco","Apparel","S007","Titan Industries","WH-CHI","Chicago","North America","USA",5400,0.754,"C00837","North America","Key Account",10,10,43,21,15,"In Stock",9,3.44,18,2025-07-01,2025-07-03,2025-07-04,FALSE,"Road",868.9,41.37,11.58,10.89,16.07,160.7,10.43,"Delivered",0.238,4.5,FALSE,6,-1,1,0.065,FALSE
"ORD008425",2025-06-30,2025,"Q2","Jun","P0003","Plush Toy Max","Toys & Games","S003","Atlas Industries","WH-CHI","Chicago","North America","USA",5400,0.754,"C00029","North America","Standard",13,11,121,81,61,"In Stock",48,8.89,18,2025-07-01,2025-07-03,2025-07-04,FALSE,"Parcel",902.1,41.33,8.27,35.91,47.81,525.91,89.57,"Delivered",0.079,4.1,FALSE,6,-1,0.846,0.17,FALSE
"ORD008426",2025-06-30,2025,"Q2","Jun","P0110","Puzzle 1000pc Essential","Toys & Games","S040","Meridian Industries","WH-CHI","Chicago","North America","USA",5400,0.754,"C01542","North America","Key Account",12,12,40,20,19,"In Stock",10,9.75,2,2025-07-01,2025-07-04,2025-07-04,FALSE,"Road",965.5,44.86,12.56,7.12,10.16,121.92,-8.38,"Delivered",0.041,4.5,FALSE,6,0,1,-0.069,FALSE
"ORD008427",2025-06-30,2025,"Q2","Jun","P0109","Tablet Pro","Electronics","S026","Summit Manufacturing","WH-MEX","Mexico City","Latin America","Mexico",2600,0.71,"C00235","Latin America","Key Account",10,5,8,8,3,"Low Stock",11,1.81,16,2025-07-03,2025-07-04,2025-07-05,FALSE,"Air",1277.7,96.18,33.66,24.19,29.24,146.2,-70.93,"Delivered",0.103,2.7,FALSE,6,-1,0.5,-0.485,FALSE
"ORD008428",2025-06-30,2025,"Q2","Jun","P0129","4K Webcam Eco","Electronics","S004","Vertex Manufacturing","WH-FRA","Frankfurt","Europe","Germany",2250,0.858,"C00171","Europe","Key Account",5,5,68,18,7,"Overstocked",27,2.97,15,2025-07-01,2025-07-04,2025-07-04,FALSE,"Parcel",637.9,32.57,6.51,32.99,38.05,190.25,-7.27,"Delivered",0.061,4.3,FALSE,6,0,1,-0.038,FALSE
"ORD008429",2025-06-30,2025,"Q2","Jun","P0066","Notebook Pack Deluxe","Office Supplies","S033","Apex Sourcing","WH-CHI","Chicago","North America","USA",5400,0.754,"C00356","North America","Key Account",60,60,231,99,79,"In Stock",54,8.01,10,2025-07-01,2025-07-04,2025-07-04,FALSE,"Road",977.9,47.94,13.42,27.83,34.9,2094,376.26,"Delivered",0.016,4.7,FALSE,6,0,1,0.18,FALSE
"ORD008430",2025-06-30,2025,"Q2","Jun","P0074","Denim Jacket Classic","Apparel","S017","Vertex Industries","WH-DAL","Dallas","North America","USA",7600,0.836,"C01006","North America","Key Account",16,14,146,35,23,"Overstocked",38,9.72,8,2025-07-01,2025-07-02,2025-07-04,FALSE,"Parcel",894.7,31.5,6.3,10.33,15.19,212.66,36.54,"Delivered",0.118,4.2,FALSE,6,-2,0.875,0.172,FALSE
"ORD008431",2025-06-30,2025,"Q2","Jun","P0116","Plush Toy Max","Toys & Games","S003","Atlas Industries","WH-CHI","Chicago","North America","USA",5400,0.754,"C01006","North America","Key Account",30,30,1,19,9,"Low Stock",26,1.01,10,2025-07-02,2025-07-04,2025-07-05,FALSE,"Road",923,44.94,12.58,11.36,16.58,497.4,111.66,"Delivered",0.032,5,FALSE,6,-1,1,0.224,FALSE
"ORD008432",2025-06-30,2025,"Q2","Jun","P0016","Yoga Pants Plus","Apparel","S007","Titan Industries","WH-DAL","Dallas","North America","USA",7600,0.836,"C01006","North America","Key Account",20,20,196,80,39,"In Stock",82,5.67,19,2025-07-03,2025-07-05,2025-07-06,FALSE,"Road",921.9,43.26,12.11,12.22,18.48,369.6,81.94,"Delivered",0.117,3,FALSE,6,-1,1,0.222,FALSE
"ORD008433",2025-06-30,2025,"Q2","Jun","P0117","Dumbbell Set Lite","Sporting Goods","S010","Pioneer Logistics Partners","WH-RTM","Rotterdam","Europe","Netherlands",3350,0.856,"C00339","Europe","Key Account",15,14,48,14,6,"Overstocked",16,1.93,15,2025-07-02,2025-07-04,2025-07-05,FALSE,"Road",667.5,36.98,10.35,15.63,22.03,308.42,52.62,"Delivered",0,3.7,FALSE,6,-1,0.933,0.171,FALSE
"ORD008434",2025-06-30,2025,"Q2","Jun","P0144","Ballpoint Pen Box Pro","Office Supplies","S030","Sterling Industries","WH-RTM","Rotterdam","Europe","Netherlands",3350,0.856,"C01744","Europe","Key Account",41,41,103,55,31,"In Stock",124,2.94,7,2025-07-03,2025-07-04,2025-07-06,FALSE,"Road",592.3,35.23,9.86,33.61,40.92,1677.72,264.48,"Delivered",0,4.8,FALSE,6,-2,1,0.158,FALSE
"ORD008435",2025-06-30,2025,"Q2","Jun","P0080","Basketball Max","Sporting Goods","S010","Pioneer Logistics Partners","WH-FRA","Frankfurt","Europe","Germany",2250,0.858,"C00956","Europe","Key Account",8,8,52,38,14,"In Stock",57,9.42,11,NA,NA,2025-07-04,FALSE,"Road",617.3,34.64,9.7,19.39,27.36,218.88,29.12,"Cancelled",0.071,4.7,FALSE,6,NA,1,0.133,FALSE
"ORD008436",2025-06-30,2025,"Q2","Jun","P0137","Bookshelf Pro","Furniture","S013","Pinnacle Industries","WH-CHI","Chicago","North America","USA",5400,0.754,"C01720","North America","Key Account",4,4,14,7,5,"In Stock",8,6.23,14,2025-07-03,2025-07-05,2025-07-06,FALSE,"Parcel",927.1,108.31,21.66,111.18,150.73,602.92,49.89,"Delivered",0.064,4.2,FALSE,6,-1,1,0.083,FALSE
"ORD008437",2025-06-30,2025,"Q2","Jun","P0148","Stapler Set Eco","Office Supplies","S037","Pinnacle Trading Ltd.","WH-DAL","Dallas","North America","USA",7600,0.836,"C01006","North America","Key Account",67,66,88,67,31,"In Stock",63,2.94,16,2025-07-01,2025-07-03,2025-07-04,FALSE,"Road",933.4,46.96,13.15,6.89,8.7,574.2,72.5,"Delivered",0,4.1,FALSE,6,-1,0.985,0.126,FALSE
"ORD008438",2025-06-30,2025,"Q2","Jun","P0117","Dumbbell Set Lite","Sporting Goods","S010","Pioneer Logistics Partners","WH-CHI","Chicago","North America","USA",5400,0.754,"C01172","North America","Key Account",15,14,10,12,7,"Low Stock",14,1.93,10,2025-07-03,2025-07-06,2025-07-06,FALSE,"Road",1011.2,47.29,13.24,15.55,21.78,304.92,39.93,"Delivered",0,4.1,FALSE,6,0,0.933,0.131,FALSE
"ORD008439",2025-06-30,2025,"Q2","Jun","P0061","Lip Balm Set Compact","Health & Beauty","S015","Delta Industries","WH-RTM","Rotterdam","Europe","Netherlands",3350,0.856,"C01646","Europe","Key Account",35,35,114,41,15,"In Stock",30,1.99,22,2025-07-02,2025-07-10,2025-07-05,TRUE,"Parcel",692.7,35.19,7.04,21.43,34.14,1194.9,409.66,"Delivered",0.02,4.8,FALSE,6,5,1,0.343,FALSE
"ORD008440",2025-07-01,2025,"Q3","Jul","P0080","Basketball Max","Sporting Goods","S010","Pioneer Logistics Partners","WH-SHA","Shanghai","Asia Pacific","China",2200,0.421,"C01644","Asia Pacific","Key Account",11,11,33,19,16,"In Stock",8,9.42,8,2025-07-02,2025-07-04,2025-07-04,FALSE,"Air",1798.1,122.14,42.75,18.81,25.75,283.25,-45.8,"Returned",0.071,3.4,FALSE,7,0,1,-0.162,FALSE
"ORD008441",2025-07-01,2025,"Q3","Jul","P0096","Lip Balm Set Eco","Health & Beauty","S015","Delta Industries","WH-DXB","Dubai","Middle East & Africa","UAE",900,0.681,"C00235","Latin America","Key Account",24,24,153,44,28,"Overstocked",28,3.33,20,2025-07-02,2025-07-18,2025-07-05,TRUE,"Parcel",13327.7,219.44,43.89,21.43,35.89,861.36,127.6,"Delivered",0.027,3.6,FALSE,7,13,1,0.148,FALSE
"ORD008442",2025-07-01,2025,"Q3","Jul","P0128","Tablet Essential","Electronics","S002","Prime Manufacturing","WH-CHI","Chicago","North America","USA",5400,0.715,"C01220","North America","Key Account",9,9,3,3,2,"Low Stock",9,5.12,3,2025-07-03,2025-07-06,2025-07-06,FALSE,"Road",1025.6,46.89,13.13,35.87,42.83,385.47,15.75,"Delivered",0.127,4.3,FALSE,7,0,1,0.041,FALSE
"ORD008443",2025-07-01,2025,"Q3","Jul","P0139","Water Bottle Essential","Sporting Goods","S039","Atlas Trading Ltd.","WH-FRA","Frankfurt","Europe","Germany",2250,0.735,"C01646","Europe","Key Account",13,13,58,13,5,"Overstocked",12,2.13,18,2025-07-03,2025-07-05,2025-07-06,FALSE,"Parcel",545.3,59.86,11.97,10.38,14.61,189.93,-4.87,"Delivered",0.087,5,FALSE,7,-1,1,-0.026,FALSE
"ORD008444",2025-07-01,2025,"Q3","Jul","P0023","Filing Cabinet Lite","Furniture","S037","Pinnacle Trading Ltd.","WH-DAL","Dallas","North America","USA",7600,0.697,"C01006","North America","Key Account",4,4,26,25,12,"In Stock",37,9.11,11,2025-07-03,2025-07-12,2025-07-06,TRUE,"Road",857.1,44.31,12.41,31.21,41.98,167.92,-1.23,"Delivered",0.093,3.7,FALSE,7,6,1,-0.007,FALSE
"ORD008445",2025-07-01,2025,"Q3","Jul","P0060","Smart Watch Essential","Electronics","S019","Summit Manufacturing","WH-CHI","Chicago","North America","USA",5400,0.715,"C01812","North America","Key Account",6,6,12,4,2,"In Stock",5,3.45,8,2025-07-04,2025-07-09,2025-07-07,TRUE,"Road",1027,46.56,13.04,19.6,23.37,140.22,-23.94,"Delivered",0.085,3.2,FALSE,7,2,1,-0.171,FALSE
"ORD008446",2025-07-01,2025,"Q3","Jul","P0013","Lip Balm Set Lite","Health & Beauty","S015","Delta Industries","WH-CHI","Chicago","North America","USA",5400,0.715,"C01542","North America","Key Account",59,59,39,135,48,"Low Stock",125,6.06,19,2025-07-02,2025-07-04,2025-07-05,FALSE,"Road",873.8,42.39,11.87,6.23,9.95,587.05,177.09,"Delivered",0.031,4.3,FALSE,7,-1,1,0.302,FALSE
"ORD008447",2025-07-01,2025,"Q3","Jul","P0016","Yoga Pants Plus","Apparel","S007","Titan Industries","WH-DAL","Dallas","North America","USA",7600,0.697,"C01006","North America","Key Account",9,9,188,42,38,"Overstocked",8,5.67,15,2025-07-03,2025-07-05,2025-07-06,FALSE,"Parcel",810.4,26.64,5.33,13.28,19.86,178.74,32.58,"Delivered",0.117,4.4,FALSE,7,-1,1,0.182,FALSE
"ORD008448",2025-07-01,2025,"Q3","Jul","P0128","Tablet Essential","Electronics","S002","Prime Manufacturing","WH-DAL","Dallas","North America","USA",7600,0.697,"C01172","North America","Key Account",3,3,20,7,5,"In Stock",21,5.12,4,2025-07-03,2025-07-06,2025-07-06,FALSE,"Road",820.8,40,11.2,35.47,42.48,127.44,-18.97,"Delivered",0.127,4.1,FALSE,7,0,1,-0.149,FALSE
"ORD008449",2025-07-01,2025,"Q3","Jul","P0126","Cookware Set Plus","Home & Kitchen","S008","Anchor Group","WH-DAL","Dallas","North America","USA",7600,0.697,"C01428","North America","Standard",12,12,136,76,43,"In Stock",97,5.66,13,2025-07-02,2025-07-04,2025-07-05,FALSE,"Road",877.9,43.44,12.16,99.36,128.1,1537.2,301.44,"Delivered",0.063,4.2,FALSE,7,-1,1,0.196,FALSE
"ORD008450",2025-07-01,2025,"Q3","Jul","P0097","Sneakers Compact","Apparel","S013","Pinnacle Industries","WH-FRA","Frankfurt","Europe","Germany",2250,0.735,"C01646","Europe","Key Account",9,9,108,31,24,"Overstocked",14,6.55,13,2025-07-04,2025-07-05,2025-07-07,FALSE,"Road",562.3,32.14,9,17.04,23.68,213.12,27.62,"Delivered",0.12,4.2,FALSE,7,-2,1,0.13,FALSE
"ORD008451",2025-07-01,2025,"Q3","Jul","P0083","Yoga Mat Classic","Sporting Goods","S009","Anchor Group","WH-CHI","Chicago","North America","USA",5400,0.715,"C01542","North America","Key Account",10,9,60,13,8,"Overstocked",9,3.53,14,2025-07-02,2025-07-05,2025-07-05,FALSE,"Road",1001.6,46.31,12.97,25.07,32.59,293.31,21.37,"Delivered",0.076,2.8,FALSE,7,0,0.9,0.073,FALSE
"ORD008452",2025-07-01,2025,"Q3","Jul","P0110","Puzzle 1000pc Essential","Toys & Games","S040","Meridian Industries","WH-SHA","Shanghai","Asia Pacific","China",2200,0.421,"C01644","Asia Pacific","Key Account",32,32,58,20,11,"In Stock",42,9.75,5,2025-07-04,2025-07-06,2025-07-06,FALSE,"Air",1918.6,139.17,48.71,7.46,10.63,340.16,-37.73,"Delivered",0.041,4.2,FALSE,7,0,1,-0.111,FALSE
"ORD008453",2025-07-01,2025,"Q3","Jul","P0044","Cotton T-Shirt Eco","Apparel","S013","Pinnacle Industries","WH-DAL","Dallas","North America","USA",7600,0.697,"C01006","North America","Key Account",25,25,79,31,11,"In Stock",53,3.44,14,2025-07-02,2025-07-05,2025-07-05,FALSE,"Road",924.5,43.48,12.17,9.96,15.45,386.25,93.77,"Delivered",0.238,4.8,FALSE,7,0,1,0.243,FALSE
"ORD008454",2025-07-01,2025,"Q3","Jul","P0107","Cookware Set Eco","Home & Kitchen","S014","Beacon Group","WH-CHI","Chicago","North America","USA",5400,0.715,"C01705","Europe","Standard",7,7,331,102,36,"Overstocked",103,6.14,17,2025-07-03,2025-07-18,2025-07-21,FALSE,"Sea",7345.3,142.33,31.31,75.51,102.44,717.08,46.18,"Delivered",0.076,4.7,FALSE,7,-3,1,0.064,FALSE
"ORD008455",2025-07-01,2025,"Q3","Jul","P0089","USB-C Hub Pro","Electronics","S023","Pioneer Supply Co.","WH-CHI","Chicago","North America","USA",5400,0.715,"C01542","North America","Key Account",9,9,11,6,3,"In Stock",8,1.32,11,2025-07-04,2025-07-05,2025-07-07,FALSE,"Parcel",1010.4,50.16,10.03,22.52,27.54,247.86,-4.98,"Delivered",0.077,4.6,FALSE,7,-2,1,-0.02,FALSE
"ORD008456",2025-07-01,2025,"Q3","Jul","P0108","Baseball Cap Max","Apparel","S012","Everest Group","WH-RTM","Rotterdam","Europe","Netherlands",3350,0.515,"C01754","Europe","Key Account",11,11,5,5,4,"Low Stock",11,6.53,2,2025-07-02,2025-07-03,2025-07-05,FALSE,"Road",607.7,33.56,9.4,36.75,53.45,587.95,150.14,"Delivered",0.135,4.7,FALSE,7,-2,1,0.255,FALSE
"ORD008457",2025-07-01,2025,"Q3","Jul","P0024","Play Kitchen Classic","Toys & Games","S003","Atlas Industries","WH-DAL","Dallas","North America","USA",7600,0.697,"C00695","North America","Key Account",14,14,27,18,11,"In Stock",14,2.41,16,NA,NA,2025-07-07,FALSE,"Road",868.6,42.11,11.79,6.21,9.03,126.42,-2.63,"Cancelled",0.114,4.4,FALSE,7,NA,1,-0.021,FALSE
"ORD008458",2025-07-01,2025,"Q3","Jul","P0063","Printer Paper Case Max","Office Supplies","S032","Atlas Supply Co.","WH-DAL","Dallas","North America","USA",7600,0.697,"C01006","North America","Key Account",51,50,228,313,153,"Low Stock",241,6.52,20,2025-07-03,2025-07-06,2025-07-06,FALSE,"Road",902.6,45.08,12.62,39.92,51.77,2588.5,547.42,"Delivered",0.017,5,FALSE,7,0,0.98,0.211,FALSE
"ORD008459",2025-07-01,2025,"Q3","Jul","P0026","Power Bank Pro","Electronics","S022","Horizon Logistics Partners","WH-SHA","Shanghai","Asia Pacific","China",2200,0.421,"C01685","Asia Pacific","Key Account",8,8,36,15,7,"In Stock",22,6.5,12,2025-07-02,2025-07-04,2025-07-04,FALSE,"Air",1652,110.04,38.51,30.33,35.99,287.92,-64.76,"Returned",0.111,NA,TRUE,7,0,1,-0.225,FALSE
"ORD008460",2025-07-01,2025,"Q3","Jul","P0107","Cookware Set Eco","Home & Kitchen","S008","Anchor Group","WH-SIN","Singapore","Asia Pacific","Singapore",1500,0.589,"C02056","Asia Pacific","Key Account",19,19,45,42,17,"In Stock",39,6.14,19,2025-07-02,2025-07-04,2025-07-05,FALSE,"Road",1371.3,59.46,16.65,91.28,123.9,2354.1,560.32,"Returned",0.076,3.9,FALSE,7,-1,1,0.238,FALSE
"ORD008461",2025-07-02,2025,"Q3","Jul","P0074","Denim Jacket Classic","Apparel","S017","Vertex Industries","WH-SHA","Shanghai","Asia Pacific","China",2200,0.421,"C01274","Asia Pacific","Key Account",12,12,43,18,9,"In Stock",26,9.72,11,2025-07-04,2025-07-07,2025-07-07,FALSE,"Parcel",1666.7,41.64,8.33,9.9,14.77,177.24,16.8,"Delivered",0.118,4.5,FALSE,7,0,1,0.095,FALSE
"ORD008462",2025-07-02,2025,"Q3","Jul","P0075","Power Bank Lite","Electronics","S038","Prime Logistics Partners","WH-FRA","Frankfurt","Europe","Germany",2250,0.735,"C00267","Europe","Key Account",7,7,9,20,8,"Low Stock",34,5.3,9,2025-07-05,2025-07-13,2025-07-08,TRUE,"Parcel",590.7,37.86,7.57,12.28,15.32,107.24,-16.58,"Delivered",0.093,4.1,FALSE,7,5,1,-0.155,FALSE
"ORD008463",2025-07-02,2025,"Q3","Jul","P0105","Camping Tent Lite","Sporting Goods","S034","Summit Group","WH-CHI","Chicago","North America","USA",5400,0.715,"C00904","North America","Key Account",16,16,26,8,3,"Overstocked",14,5.98,9,2025-07-03,2025-07-10,2025-07-06,TRUE,"Parcel",888.9,75.09,15.02,27.57,38.05,608.8,92.59,"Delivered",0.108,3.2,FALSE,7,4,1,0.152,FALSE
